id,legacy_id,name,type,sub_type,neighborhood,city,state,country,lat,lon,image,description,source,curation_status,notes
PE-AUS-0009,CH-AUS-0009,Anna Paes,Personagem,Personagem,Casa Forte,Recife,Pernambuco,Brasil,,,,"Anna Gonçalves Paes de Azevedo (1612/1617–1674) foi uma das mulheres mais poderosas, ricas e polêmicas do Brasil Colonial. Nascida em uma abastada família luso-brasileira, ela quebrou os padrões patriarcais do século XVII ao assumir a liderança dos seus negócios e transitar com extrema habilidade política entre as elites portuguesa e holandesa.👑 Origem e O Engenho de Casa ForteHerança milionária: Anna herdou de sua família o Engenho Jerônimo Paes, localizado às margens do Rio Capibaribe. Sob o seu comando, o local tornou-se o maior e mais produtivo engenho da várzea, passando a ser conhecido popularmente como Engenho de Anna Paes e, mais tarde, Engenho de Casa Forte.Educação refinada: Diferente da maioria das mulheres da época, Anna recebeu uma educação de alto nível. Ela dominava o português, o latim, o alemão e o holandês.🇳🇱 A Aliança com os Holandeses e Maurício de NassauEm 1630, aos 18 anos, Anna ficou viúva de seu primeiro marido, um capitão português morto em combate contra os invasores holandeses. Em vez de se isolar, ela assumiu pessoalmente a administração do engenho e decidiu colaborar com os ocupantes flamengos para proteger suas terras e sua produção de açúcar.A Corte de Nassau: Sua inteligência e beleza chamaram a atenção de Maurício de Nassau, de quem se tornou aliada íntima (e, segundo rumores da época, amante).Casamentos estratégicos: Anna casou-se mais duas vezes, ambos os casamentos com altos oficiais holandeses: primeiro com Charles de Tourlon (comandante da guarda de Nassau) e depois com Gijsbert de With (membro do Conselho de Justiça holandês). Ela chegou a se converter ao calvinismo, religião dos invasores.⚔️ A Batalha de Casa Forte (1645)O nome de Anna Paes está diretamente ligado à Batalha de Casa Forte, um dos confrontos mais violentos da Insurreição Pernambucana.Após serem derrotados no interior, os soldados holandeses recuaram e usaram a casa-grande do engenho de Anna Paes como quartel-general.Comandantes holandeses prenderam mulheres de líderes revolucionários pernambucanos para usá-las como reféns.Em 17 de agosto de 1645, as forças patriotas (luso-brasileiras, indígenas e negras) cercaram o engenho.O exército nativo derrotou os holandeses em um combate sangrento. A casa-grande e as instalações do engenho de Anna foram completamente destruídas no ataque.🍂 O Exílio e o Julgamento da HistóriaCom a expulsão definitiva dos holandeses em 1654, Anna Paes foi considerada traidora da coroa portuguesa. Todos os seus bens e terras remanescentes foram confiscados e leiloados. Ela foi forçada a embarcar com o marido e os filhos para os Países Baixos, onde viveu no exílio até sua morte em Haia, no ano de 1674.Durante séculos, historiadores conservadores a rotularam como uma figura ""amoral"" por suas escolhas afetivas e políticas. Hoje, contudo, a historiografia moderna a revisita como uma estrategista pragmática que usou o poder e a diplomacia para sobreviver e prosperar no violento cenário de uma guerra colonial.Se você quiser continuar explorando essa época, eu posso detalhar o papel de outros líderes da Insurreição Pernambucana (como André Vidal de Negreiros ou Henrique Dias) ou explicar como ficou o bairro de Casa Forte no Recife hoje em dia.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0010,CH-AUS-0010,Antônio de Góis,Personagem,Personagem,Boa Viagem,Recife,Pernambuco,Brasil,,,,"Antônio de Góis é lembrado entre os nomes ligados à invenção do cobogó, elemento arquitetônico que se tornou marca da paisagem moderna pernambucana. Suas conexões com mercados e pontes do Recife aproximam técnica, arquitetura e cotidiano urbano.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0011,CH-AUS-0011,Antônio Farias,Personagem,Personagem,Recife Antigo,Recife,Pernambuco,Brasil,,,,Antônio Farias aparece vinculado à Prefeitura do Recife e à memória administrativa da cidade. A referência indica sua presença no campo político-institucional e ajuda a conectar pessoas públicas aos espaços de governo municipal.,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0012,CH-AUS-0012,Antônio Fernandes de Matos,Personagem,Personagem,Santo Antonio,Recife,Pernambuco,Brasil,,,,"Antônio Fernandes de Matos aparece associado à Capela Dourada, um dos conjuntos religiosos mais expressivos do Recife colonial. Sua presença nas conexões aponta para o mundo dos artífices, construtores e artistas que ajudaram a dar forma ao patrimônio barroco pernambucano.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0013,CH-AUS-0013,Antônio Filipe Camarão,Personagem,Personagem,Prazeres,Jaboatão,Pernambuco,Brasil,,,,"Antônio Filipe Camarão foi liderança indígena aliada às forças luso-brasileiras nas lutas contra os holandeses. Nas conexões com Casa Forte, Várzea e as invasões holandesas, ele representa a participação indígena na formação militar e política de Pernambuco.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0014,CH-AUS-0014,Antônio Madureira,Personagem,Personagem,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Antônio Madureira é músico e compositor pernambucano ligado ao Movimento Armorial. Sua trajetória se relaciona à busca por uma linguagem artística erudita inspirada na cultura popular do Nordeste, especialmente na música, no teatro e na tradição oral.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0015,CH-AUS-0015,Antônio Nóbrega,Personagem,Personagem,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Antônio Nóbrega é músico, dançarino, ator e pesquisador da cultura popular brasileira. Ligado ao Movimento Armorial, tornou-se uma das vozes importantes na valorização das brincadeiras, ritmos e gestos do Nordeste em diálogo com a cena artística nacional.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0016,CH-AUS-0016,Antônio Silvino,Personagem,Personagem,São José,Recife,Pernambuco,Brasil,,,,"Antônio Silvino foi um dos cangaceiros mais conhecidos do Nordeste antes da fama de Lampião. Sua conexão com a Casa da Cultura, antiga Casa de Detenção do Recife, aproxima a memória do cangaço, da prisão e das narrativas populares sobre justiça e violência no sertão.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0017,CH-AUS-0017,Ariano Suassuna,Personagem,Personagem,Casa Forte,Recife,Pernambuco,Brasil,,,,"Ariano Suassuna foi escritor, dramaturgo e professor, um dos grandes nomes da cultura brasileira. No Recife, sua presença se liga à Academia Pernambucana de Letras, à Avenida 17 de Agosto e ao Movimento Armorial, que ele idealizou para aproximar arte erudita e cultura popular nordestina.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0018,CH-AUS-0018,Arthur Rosendo,Personagem,Personagem,São Benedito,Olinda,Pernambuco,Brasil,,,,Artur Rosendo Ferreira foi uma liderança importante da tradição Xambá em Pernambuco. Sua conexão com o Terreiro de Xambá indica a presença das religiões de matriz africana na memória cultural do Recife e de Olinda.,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0019,CH-AUS-0019,Ascenso Ferreira,Personagem,Personagem,Catende,,Pernambuco,Brasil,,,,"Ascenso Ferreira foi poeta pernambucano ligado ao modernismo e à valorização da fala, dos ritmos e das imagens do Nordeste. A ligação com a Ponte Buarque de Macedo aproxima sua memória literária da paisagem central do Recife.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0020,CH-AUS-0020,Assis Chateaubriand,Personagem,Personagem,Santo Antonio,Recife,Pernambuco,Brasil,,,,"Assis Chateaubriand foi jornalista, empresário e fundador dos Diários Associados, grupo que marcou profundamente a imprensa brasileira. No Recife, sua conexão com o Diário de Pernambuco e a Praça da Independência remete ao papel da imprensa no centro da vida pública.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0021,CH-AUS-0021,Augusto Lucena,Personagem,Personagem,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Augusto Lucena foi prefeito do Recife e figura importante da administração urbana no século XX. As várias avenidas, pontes e praças ligadas a seu nome mostram sua relação com intervenções viárias e transformações da cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0022,CH-AUS-0022,Azeredo Coutinho (Bispo),Personagem,Personagem,São José,Recife,Pernambuco,Brasil,,,,"Azeredo Coutinho, bispo de Olinda, foi personagem influente na vida religiosa e intelectual de Pernambuco no período colonial. Sua ligação com o Seminário de Olinda e com a Questão Religiosa ajuda a conectar formação clerical, poder episcopal e debates políticos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
LC-AUS-0023,CH-AUS-0023,Bacia do Pina,Local,Rio,Pina,Recife,Pernambuco,Brasil,,,,"A Bacia do Pina é uma área estuarina fundamental para a paisagem do Recife, marcada pelo encontro de águas, mangues, pontes, cais e equipamentos urbanos. Suas conexões mostram como o Recife cresceu em diálogo permanente com rios, porto e áreas alagadas.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0024,CH-AUS-0024,Barão de Lucena,Personagem,Personagem,Iputinga,Recife,Pernambuco,Brasil,,,,"O Barão de Lucena foi figura pública do Império e da República, com atuação ligada à vida política e jurídica brasileira. No Recife, sua memória aparece em referências como o Hospital Barão de Lucena e a Ponte da Boa Vista.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0025,CH-AUS-0025,Barão de Souza Leão,Personagem,Personagem,Boa Viagem,Recife,Pernambuco,Brasil,,,,"O Barão de Souza Leão pertence à memória das famílias e lideranças econômicas de Pernambuco. A Avenida Barão de Souza Leão, em Boa Viagem, preserva seu nome em uma área que se tornou símbolo da expansão urbana litorânea do Recife.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0026,CH-AUS-0026,Barão do Rio Branco,Personagem,Personagem,Recife Antigo,Recife,Pernambuco,Brasil,,,,"O Barão do Rio Branco foi diplomata central na definição das fronteiras brasileiras. A Avenida Rio Branco, no bairro do Recife, mantém seu nome em uma área ligada à modernização urbana e à vida cívica da cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
